id;uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;ID cidade;distancia_txt;dist_value;duracao_txt;duracao_value;status
1478;MG;CORONEL MURTA;JEQUITINHONHA;MG 3119500;BELA VISTA DE GOIÁS;GO;MG 3119500/BELA VISTA DE GOIÁS;1.090 km;1089839;13 horas 43 minutos;49380;OK
1479;MG;ITINGA;JEQUITINHONHA;MG 3134004;BELA VISTA DE GOIÁS;GO;MG 3134004/BELA VISTA DE GOIÁS;1.178 km;1177710;14 horas 45 minutos;53109;OK
1480;MG;NOVO CRUZEIRO;JEQUITINHONHA;MG 3145307;BELA VISTA DE GOIÁS;GO;MG 3145307/BELA VISTA DE GOIÁS;1.179 km;1178758;15 horas 13 minutos;54791;OK
1481;MG;PADRE PARAÍSO;JEQUITINHONHA;MG 3146305;BELA VISTA DE GOIÁS;GO;MG 3146305/BELA VISTA DE GOIÁS;1.279 km;1279379;16 horas 14 minutos;58421;OK
1482;MG;PONTO DOS VOLANTES;JEQUITINHONHA;MG 3152170;BELA VISTA DE GOIÁS;GO;MG 3152170/BELA VISTA DE GOIÁS;1.227 km;1227044;15 horas 20 minutos;55204;OK
1483;MG;VIRGEM DA LAPA;JEQUITINHONHA;MG 3171600;BELA VISTA DE GOIÁS;GO;MG 3171600/BELA VISTA DE GOIÁS;1.097 km;1097257;13 horas 40 minutos;49183;OK
1484;MG;CACHOEIRA DE PAJEÚ;JEQUITINHONHA;MG 3102704;BELA VISTA DE GOIÁS;GO;MG 3102704/BELA VISTA DE GOIÁS;1.141 km;1141103;14 horas 28 minutos;52084;OK
1485;MG;COMERCINHO;JEQUITINHONHA;MG 3117009;BELA VISTA DE GOIÁS;GO;MG 3117009/BELA VISTA DE GOIÁS;1.131 km;1130779;14 horas 59 minutos;53960;OK
1486;MG;ITAOBIM;JEQUITINHONHA;MG 3133303;BELA VISTA DE GOIÁS;GO;MG 3133303/BELA VISTA DE GOIÁS;1.208 km;1208386;15 horas 5 minutos;54278;OK
1487;MG;MEDINA;JEQUITINHONHA;MG 3141405;BELA VISTA DE GOIÁS;GO;MG 3141405/BELA VISTA DE GOIÁS;1.188 km;1187847;14 horas 43 minutos;52993;OK
1488;MG;PEDRA AZUL;JEQUITINHONHA;MG 3148707;BELA VISTA DE GOIÁS;GO;MG 3148707/BELA VISTA DE GOIÁS;1.171 km;1171326;14 horas 36 minutos;52567;OK
1489;MG;ALMENARA;JEQUITINHONHA;MG 3101706;BELA VISTA DE GOIÁS;GO;MG 3101706/BELA VISTA DE GOIÁS;1.265 km;1264860;16 horas 21 minutos;58837;OK
1490;MG;BANDEIRA;JEQUITINHONHA;MG 3105202;BELA VISTA DE GOIÁS;GO;MG 3105202/BELA VISTA DE GOIÁS;1.319 km;1319285;17 horas 30 minutos;62986;OK
1491;MG;DIVISÓPOLIS;JEQUITINHONHA;MG 3122454;BELA VISTA DE GOIÁS;GO;MG 3122454/BELA VISTA DE GOIÁS;1.213 km;1213291;15 horas 43 minutos;56599;OK
1492;MG;FELISBURGO;JEQUITINHONHA;MG 3125606;BELA VISTA DE GOIÁS;GO;MG 3125606/BELA VISTA DE GOIÁS;1.336 km;1336090;16 horas 49 minutos;60526;OK
1493;MG;JACINTO;JEQUITINHONHA;MG 3134707;BELA VISTA DE GOIÁS;GO;MG 3134707/BELA VISTA DE GOIÁS;1.376 km;1376295;17 horas 9 minutos;61768;OK
1494;MG;JEQUITINHONHA;JEQUITINHONHA;MG 3135803;BELA VISTA DE GOIÁS;GO;MG 3135803/BELA VISTA DE GOIÁS;1.270 km;1269799;15 horas 42 minutos;56549;OK
1495;MG;JOAÍMA;JEQUITINHONHA;MG 3136009;BELA VISTA DE GOIÁS;GO;MG 3136009/BELA VISTA DE GOIÁS;1.311 km;1310697;16 horas 28 minutos;59298;OK
1496;MG;JORDÂNIA;JEQUITINHONHA;MG 3136504;BELA VISTA DE GOIÁS;GO;MG 3136504/BELA VISTA DE GOIÁS;1.341 km;1341483;17 horas 31 minutos;63040;OK
1497;MG;MATA VERDE;JEQUITINHONHA;MG 3140555;BELA VISTA DE GOIÁS;GO;MG 3140555/BELA VISTA DE GOIÁS;1.252 km;1252182;16 horas 34 minutos;59669;OK
1498;MG;MONTE FORMOSO;JEQUITINHONHA;MG 3143153;BELA VISTA DE GOIÁS;GO;MG 3143153/BELA VISTA DE GOIÁS;1.273 km;1273486;16 horas 30 minutos;59393;OK
1499;MG;PALMÓPOLIS;JEQUITINHONHA;MG 3146750;BELA VISTA DE GOIÁS;GO;MG 3146750/BELA VISTA DE GOIÁS;1.401 km;1401103;18 horas 16 minutos;65739;OK
1500;MG;RIO DO PRADO;JEQUITINHONHA;MG 3155108;BELA VISTA DE GOIÁS;GO;MG 3155108/BELA VISTA DE GOIÁS;1.367 km;1367198;17 horas 43 minutos;63754;OK
1501;MG;RUBIM;JEQUITINHONHA;MG 3156601;BELA VISTA DE GOIÁS;GO;MG 3156601/BELA VISTA DE GOIÁS;1.383 km;1382538;17 horas 49 minutos;64156;OK
1502;MG;SALTO DA DIVISA;JEQUITINHONHA;MG 3157104;BELA VISTA DE GOIÁS;GO;MG 3157104/BELA VISTA DE GOIÁS;1.405 km;1404702;17 horas 39 minutos;63550;OK
1503;MG;SANTA MARIA DO SALTO;JEQUITINHONHA;MG 3158102;BELA VISTA DE GOIÁS;GO;MG 3158102/BELA VISTA DE GOIÁS;1.423 km;1423052;18 horas 17 minutos;65847;OK
1504;MG;SANTO ANTÔNIO DO JACINTO;JEQUITINHONHA;MG 3160306;BELA VISTA DE GOIÁS;GO;MG 3160306/BELA VISTA DE GOIÁS;1.445 km;1445481;18 horas 30 minutos;66608;OK
1505;MG;ATALÉIA;VALE DO MUCURI;MG 3104700;BELA VISTA DE GOIÁS;GO;MG 3104700/BELA VISTA DE GOIÁS;1.292 km;1292066;17 horas 16 minutos;62185;OK
1506;MG;CATUJI;VALE DO MUCURI;MG 3115458;BELA VISTA DE GOIÁS;GO;MG 3115458/BELA VISTA DE GOIÁS;1.226 km;1225503;16 horas 7 minutos;58035;OK
1507;MG;FRANCISCÓPOLIS;VALE DO MUCURI;MG 3126752;BELA VISTA DE GOIÁS;GO;MG 3126752/BELA VISTA DE GOIÁS;1.143 km;1142701;15 horas 12 minutos;54730;OK
1508;MG;FREI GASPAR;VALE DO MUCURI;MG 3126802;BELA VISTA DE GOIÁS;GO;MG 3126802/BELA VISTA DE GOIÁS;1.207 km;1207422;16 horas 9 minutos;58157;OK
1509;MG;ITAIPÉ;VALE DO MUCURI;MG 3132305;BELA VISTA DE GOIÁS;GO;MG 3132305/BELA VISTA DE GOIÁS;1.203 km;1203094;15 horas 37 minutos;56236;OK
1510;MG;LADAINHA;VALE DO MUCURI;MG 3137007;BELA VISTA DE GOIÁS;GO;MG 3137007/BELA VISTA DE GOIÁS;1.184 km;1184167;15 horas 16 minutos;54961;OK
1511;MG;MALACACHETA;VALE DO MUCURI;MG 3139201;BELA VISTA DE GOIÁS;GO;MG 3139201/BELA VISTA DE GOIÁS;1.115 km;1114919;14 horas 23 minutos;51790;OK
1512;MG;NOVO ORIENTE DE MINAS;VALE DO MUCURI;MG 3145356;BELA VISTA DE GOIÁS;GO;MG 3145356/BELA VISTA DE GOIÁS;1.273 km;1272703;16 horas 52 minutos;60699;OK
1513;MG;OURO VERDE DE MINAS;VALE DO MUCURI;MG 3146206;BELA VISTA DE GOIÁS;GO;MG 3146206/BELA VISTA DE GOIÁS;1.233 km;1232714;16 horas 25 minutos;59073;OK
1514;MG;PAVAO;VALE DO MUCURI;MG 3148509;BELA VISTA DE GOIÁS;GO;MG 3148509/BELA VISTA DE GOIÁS;1.298 km;1298499;17 horas 24 minutos;62634;OK
1515;MG;POTÉ;VALE DO MUCURI;MG 3152402;BELA VISTA DE GOIÁS;GO;MG 3152402/BELA VISTA DE GOIÁS;1.155 km;1155234;15 horas 3 minutos;54204;OK
1516;MG;SETUBINHA;VALE DO MUCURI;MG 3165552;BELA VISTA DE GOIÁS;GO;MG 3165552/BELA VISTA DE GOIÁS;1.118 km;1117976;14 horas 2 minutos;50503;OK
1517;MG;TEÓFILO OTONI;VALE DO MUCURI;MG 3168606;BELA VISTA DE GOIÁS;GO;MG 3168606/BELA VISTA DE GOIÁS;1.204 km;1203581;15 horas 39 minutos;56329;OK
1518;MG;ÁGUAS FORMOSAS;VALE DO MUCURI;MG 3100906;BELA VISTA DE GOIÁS;GO;MG 3100906/BELA VISTA DE GOIÁS;1.355 km;1355093;17 horas 15 minutos;62119;OK
1519;MG;BERTÓPOLIS;VALE DO MUCURI;MG 3106606;BELA VISTA DE GOIÁS;GO;MG 3106606/BELA VISTA DE GOIÁS;1.418 km;1417978;18 horas 39 minutos;67150;OK
1520;MG;CARLOS CHAGAS;VALE DO MUCURI;MG 3113701;BELA VISTA DE GOIÁS;GO;MG 3113701/BELA VISTA DE GOIÁS;1.328 km;1328048;17 horas 55 minutos;64503;OK
1521;MG;CRISÓLITA;VALE DO MUCURI;MG 3120151;BELA VISTA DE GOIÁS;GO;MG 3120151/BELA VISTA DE GOIÁS;1.392 km;1391904;18 horas 5 minutos;65084;OK
1522;MG;FRONTEIRA DOS VALES;VALE DO MUCURI;MG 3127057;BELA VISTA DE GOIÁS;GO;MG 3127057/BELA VISTA DE GOIÁS;1.347 km;1346927;17 horas 32 minutos;63142;OK
1523;MG;MACHACALIS;VALE DO MUCURI;MG 3138906;BELA VISTA DE GOIÁS;GO;MG 3138906/BELA VISTA DE GOIÁS;1.386 km;1385512;17 horas 48 minutos;64098;OK
1524;MG;NANUQUE;VALE DO MUCURI;MG 3144300;BELA VISTA DE GOIÁS;GO;MG 3144300/BELA VISTA DE GOIÁS;1.362 km;1361524;17 horas 44 minutos;63848;OK
1525;MG;SANTA HELENA DE MINAS;VALE DO MUCURI;MG 3157658;BELA VISTA DE GOIÁS;GO;MG 3157658/BELA VISTA DE GOIÁS;1.410 km;1409792;18 horas 29 minutos;66536;OK
1526;MG;SERRA DOS AIMORÉS;VALE DO MUCURI;MG 3166709;BELA VISTA DE GOIÁS;GO;MG 3166709/BELA VISTA DE GOIÁS;1.375 km;1375379;17 horas 55 minutos;64482;OK
1527;MG;UMBURATIBA;VALE DO MUCURI;MG 3170305;BELA VISTA DE GOIÁS;GO;MG 3170305/BELA VISTA DE GOIÁS;1.422 km;1421824;18 horas 30 minutos;66582;OK
1528;MG;CACHOEIRA DOURADA;TRIÂNGULO MINEIRO;MG 3109808;BELA VISTA DE GOIÁS;GO;MG 3109808/BELA VISTA DE GOIÁS;266 km;265975;3 horas 40 minutos;13229;OK
1529;MG;CAPINÓPOLIS;TRIÂNGULO MINEIRO;MG 3112604;BELA VISTA DE GOIÁS;GO;MG 3112604/BELA VISTA DE GOIÁS;304 km;303873;3 horas 36 minutos;12955;OK
1530;MG;GURINHATA;TRIÂNGULO MINEIRO;MG 3129103;BELA VISTA DE GOIÁS;GO;MG 3129103/BELA VISTA DE GOIÁS;391 km;391176;4 horas 42 minutos;16946;OK
1531;MG;IPIAÇU;TRIÂNGULO MINEIRO;MG 3131406;BELA VISTA DE GOIÁS;GO;MG 3131406/BELA VISTA DE GOIÁS;345 km;344522;4 horas 9 minutos;14968;OK
1532;MG;ITUIUTABA;TRIÂNGULO MINEIRO;MG 3134202;BELA VISTA DE GOIÁS;GO;MG 3134202/BELA VISTA DE GOIÁS;323 km;323081;3 horas 52 minutos;13901;OK
1533;MG;SANTA VITÓRIA;TRIÂNGULO MINEIRO;MG 3159803;BELA VISTA DE GOIÁS;GO;MG 3159803/BELA VISTA DE GOIÁS;396 km;395705;4 horas 48 minutos;17299;OK
1534;MG;ARAGUARI;TRIÂNGULO MINEIRO;MG 3103504;BELA VISTA DE GOIÁS;GO;MG 3103504/BELA VISTA DE GOIÁS;257 km;257144;3 horas 15 minutos;11678;OK
1535;MG;ARAPORA;TRIÂNGULO MINEIRO;MG 3103751;BELA VISTA DE GOIÁS;GO;MG 3103751/BELA VISTA DE GOIÁS;229 km;228968;2 horas 45 minutos;9878;OK
1536;MG;CANÁPOLIS;TRIÂNGULO MINEIRO;MG 3111804;BELA VISTA DE GOIÁS;GO;MG 3111804/BELA VISTA DE GOIÁS;269 km;269220;3 horas 18 minutos;11852;OK
1537;MG;CASCALHO RICO;TRIÂNGULO MINEIRO;MG 3115003;BELA VISTA DE GOIÁS;GO;MG 3115003/BELA VISTA DE GOIÁS;298 km;297662;3 horas 54 minutos;14055;OK
1538;MG;CENTRALINA;TRIÂNGULO MINEIRO;MG 3115805;BELA VISTA DE GOIÁS;GO;MG 3115805/BELA VISTA DE GOIÁS;236 km;236060;2 horas 45 minutos;9872;OK
1539;MG;INDIANÓPOLIS;TRIÂNGULO MINEIRO;MG 3130705;BELA VISTA DE GOIÁS;GO;MG 3130705/BELA VISTA DE GOIÁS;317 km;316834;4 horas 9 minutos;14913;OK
1540;MG;MONTE ALEGRE DE MINAS;TRIÂNGULO MINEIRO;MG 3142809;BELA VISTA DE GOIÁS;GO;MG 3142809/BELA VISTA DE GOIÁS;294 km;294065;3 horas 29 minutos;12553;OK
1541;MG;PRATA;TRIÂNGULO MINEIRO;MG 3152808;BELA VISTA DE GOIÁS;GO;MG 3152808/BELA VISTA DE GOIÁS;330 km;330009;3 horas 55 minutos;14089;OK
1542;MG;TUPACIGUARA;TRIÂNGULO MINEIRO;MG 3169604;BELA VISTA DE GOIÁS;GO;MG 3169604/BELA VISTA DE GOIÁS;279 km;279471;3 horas 20 minutos;11982;OK
1543;MG;UBERLÂNDIA;TRIÂNGULO MINEIRO;MG 3170206;BELA VISTA DE GOIÁS;GO;MG 3170206/BELA VISTA DE GOIÁS;294 km;293719;3 horas 54 minutos;14055;OK
1544;MG;ABADIA DOS DOURADOS;TRIÂNGULO MINEIRO;MG 3100104;BELA VISTA DE GOIÁS;GO;MG 3100104/BELA VISTA DE GOIÁS;380 km;379691;4 horas 55 minutos;17713;OK
1545;MG;COROMANDEL;TRIÂNGULO MINEIRO;MG 3119302;BELA VISTA DE GOIÁS;GO;MG 3119302/BELA VISTA DE GOIÁS;339 km;339098;5 horas 21 minutos;19288;OK
1546;MG;CRUZEIRO DA FORTALEZA;TRIÂNGULO MINEIRO;MG 3120706;BELA VISTA DE GOIÁS;GO;MG 3120706/BELA VISTA DE GOIÁS;460 km;459712;6 horas 6 minutos;21945;OK
1547;MG;DOURADOQUARA;TRIÂNGULO MINEIRO;MG 3123502;BELA VISTA DE GOIÁS;GO;MG 3123502/BELA VISTA DE GOIÁS;397 km;397198;5 horas 18 minutos;19051;OK
1548;MG;ESTRELA DO SUL;TRIÂNGULO MINEIRO;MG 3124807;BELA VISTA DE GOIÁS;GO;MG 3124807/BELA VISTA DE GOIÁS;319 km;318866;4 horas 6 minutos;14744;OK
1549;MG;GRUPIARA;TRIÂNGULO MINEIRO;MG 3127909;BELA VISTA DE GOIÁS;GO;MG 3127909/BELA VISTA DE GOIÁS;365 km;364892;4 horas 55 minutos;17719;OK
1550;MG;IRAÍ DE MINAS;TRIÂNGULO MINEIRO;MG 3131604;BELA VISTA DE GOIÁS;GO;MG 3131604/BELA VISTA DE GOIÁS;354 km;353704;4 horas 40 minutos;16805;OK
1551;MG;MONTE CARMELO;TRIÂNGULO MINEIRO;MG 3143104;BELA VISTA DE GOIÁS;GO;MG 3143104/BELA VISTA DE GOIÁS;352 km;351874;4 horas 38 minutos;16661;OK
1552;MG;PATROCÍNIO;TRIÂNGULO MINEIRO;MG 3148103;BELA VISTA DE GOIÁS;GO;MG 3148103/BELA VISTA DE GOIÁS;406 km;406343;5 horas 17 minutos;19005;OK
1553;MG;ROMARIA;TRIÂNGULO MINEIRO;MG 3156403;BELA VISTA DE GOIÁS;GO;MG 3156403/BELA VISTA DE GOIÁS;347 km;347004;4 horas 25 minutos;15913;OK
1554;MG;SERRA DO SALITRE;TRIÂNGULO MINEIRO;MG 3166808;BELA VISTA DE GOIÁS;GO;MG 3166808/BELA VISTA DE GOIÁS;457 km;457156;6 horas 10 minutos;22211;OK
1555;MG;ARAPUÁ;TRIÂNGULO MINEIRO;MG 3103801;BELA VISTA DE GOIÁS;GO;MG 3103801/BELA VISTA DE GOIÁS;543 km;543029;7 horas 3 minutos;25373;OK
1556;MG;CARMO DO PARANAÍBA;TRIÂNGULO MINEIRO;MG 3114303;BELA VISTA DE GOIÁS;GO;MG 3114303/BELA VISTA DE GOIÁS;523 km;523256;6 horas 49 minutos;24527;OK
1557;MG;GUIMARÂNIA;TRIÂNGULO MINEIRO;MG 3128907;BELA VISTA DE GOIÁS;GO;MG 3128907/BELA VISTA DE GOIÁS;439 km;438875;5 horas 42 minutos;20533;OK
1558;MG;LAGOA FORMOSA;TRIÂNGULO MINEIRO;MG 3137502;BELA VISTA DE GOIÁS;GO;MG 3137502/BELA VISTA DE GOIÁS;488 km;487689;6 horas 22 minutos;22912;OK
1559;MG;MATUTINA;TRIÂNGULO MINEIRO;MG 3141207;BELA VISTA DE GOIÁS;GO;MG 3141207/BELA VISTA DE GOIÁS;531 km;531050;7 horas 2 minutos;25321;OK
1560;MG;PATOS DE MINAS;TRIÂNGULO MINEIRO;MG 3148004;BELA VISTA DE GOIÁS;GO;MG 3148004/BELA VISTA DE GOIÁS;476 km;475769;6 horas 17 minutos;22623;OK
1561;MG;RIO PARANAÍBA;TRIÂNGULO MINEIRO;MG 3155504;BELA VISTA DE GOIÁS;GO;MG 3155504/BELA VISTA DE GOIÁS;504 km;503708;6 horas 32 minutos;23532;OK
1562;MG;SANTA ROSA DA SERRA;TRIÂNGULO MINEIRO;MG 3159704;BELA VISTA DE GOIÁS;GO;MG 3159704/BELA VISTA DE GOIÁS;582 km;581820;7 horas 32 minutos;27115;OK
1563;MG;SAO GOTARDO;TRIÂNGULO MINEIRO;MG 3162104;BELA VISTA DE GOIÁS;GO;MG 3162104/BELA VISTA DE GOIÁS;541 km;541016;7 horas 3 minutos;25384;OK
1564;MG;TIROS;TRIÂNGULO MINEIRO;MG 3168903;BELA VISTA DE GOIÁS;GO;MG 3168903/BELA VISTA DE GOIÁS;565 km;564886;7 horas 32 minutos;27140;OK
1565;MG;CAMPINA VERDE;TRIÂNGULO MINEIRO;MG 3111101;BELA VISTA DE GOIÁS;GO;MG 3111101/BELA VISTA DE GOIÁS;397 km;397399;4 horas 34 minutos;16427;OK
1566;MG;CARNEIRINHO;TRIÂNGULO MINEIRO;MG 3114550;BELA VISTA DE GOIÁS;GO;MG 3114550/BELA VISTA DE GOIÁS;547 km;546543;6 horas 18 minutos;22681;OK
1567;MG;COMENDADOR GOMES;TRIÂNGULO MINEIRO;MG 3116902;BELA VISTA DE GOIÁS;GO;MG 3116902/BELA VISTA DE GOIÁS;394 km;393578;4 horas 44 minutos;17066;OK
1568;MG;FRONTEIRA;TRIÂNGULO MINEIRO;MG 3127008;BELA VISTA DE GOIÁS;GO;MG 3127008/BELA VISTA DE GOIÁS;462 km;461826;5 horas 31 minutos;19888;OK
1569;MG;FRUTAL;TRIÂNGULO MINEIRO;MG 3127107;BELA VISTA DE GOIÁS;GO;MG 3127107/BELA VISTA DE GOIÁS;425 km;425071;5 horas 10 minutos;18570;OK
1570;MG;ITAPAGIPE;TRIÂNGULO MINEIRO;MG 3133402;BELA VISTA DE GOIÁS;GO;MG 3133402/BELA VISTA DE GOIÁS;465 km;464884;5 horas 33 minutos;20000;OK
1571;MG;ITURAMA;TRIÂNGULO MINEIRO;MG 3134400;BELA VISTA DE GOIÁS;GO;MG 3134400/BELA VISTA DE GOIÁS;487 km;487077;5 horas 41 minutos;20431;OK
1572;MG;LIMEIRA DO OESTE;TRIÂNGULO MINEIRO;MG 3138625;BELA VISTA DE GOIÁS;GO;MG 3138625/BELA VISTA DE GOIÁS;575 km;575367;6 horas 56 minutos;24952;OK
1573;MG;PIRAJUBA;TRIÂNGULO MINEIRO;MG 3150703;BELA VISTA DE GOIÁS;GO;MG 3150703/BELA VISTA DE GOIÁS;405 km;404694;4 horas 56 minutos;17752;OK
1574;MG;PLANURA;TRIÂNGULO MINEIRO;MG 3151602;BELA VISTA DE GOIÁS;GO;MG 3151602/BELA VISTA DE GOIÁS;438 km;437676;5 horas 21 minutos;19288;OK
1575;MG;SAO FRANCISCO DE SALES;TRIÂNGULO MINEIRO;MG 3161304;BELA VISTA DE GOIÁS;GO;MG 3161304/BELA VISTA DE GOIÁS;459 km;459473;6 horas 6 minutos;21972;OK
1576;MG;UNIAO DE MINAS;TRIÂNGULO MINEIRO;MG 3170438;BELA VISTA DE GOIÁS;GO;MG 3170438/BELA VISTA DE GOIÁS;523 km;522619;6 horas 10 minutos;22212;OK
1577;MG;ÁGUA COMPRIDA;TRIÂNGULO MINEIRO;MG 3100708;BELA VISTA DE GOIÁS;GO;MG 3100708/BELA VISTA DE GOIÁS;430 km;430465;5 horas 27 minutos;19638;OK
1578;MG;CAMPO FLORIDO;TRIÂNGULO MINEIRO;MG 3111408;BELA VISTA DE GOIÁS;GO;MG 3111408/BELA VISTA DE GOIÁS;394 km;393899;4 horas 41 minutos;16845;OK
1579;MG;CONCEIÇAO DAS ALAGOAS;TRIÂNGULO MINEIRO;MG 3117306;BELA VISTA DE GOIÁS;GO;MG 3117306/BELA VISTA DE GOIÁS;436 km;435968;5 horas 28 minutos;19655;OK
1580;MG;CONQUISTA;TRIÂNGULO MINEIRO;MG 3118205;BELA VISTA DE GOIÁS;GO;MG 3118205/BELA VISTA DE GOIÁS;457 km;456531;5 horas 44 minutos;20642;OK
1581;MG;DELTA;TRIÂNGULO MINEIRO;MG 3121258;BELA VISTA DE GOIÁS;GO;MG 3121258/BELA VISTA DE GOIÁS;430 km;429550;5 horas 21 minutos;19268;OK
1582;MG;UBERABA;TRIÂNGULO MINEIRO;MG 3170107;BELA VISTA DE GOIÁS;GO;MG 3170107/BELA VISTA DE GOIÁS;396 km;395990;5 horas 1 minuto;18043;OK
1583;MG;VERÍSSIMO;TRIÂNGULO MINEIRO;MG 3171105;BELA VISTA DE GOIÁS;GO;MG 3171105/BELA VISTA DE GOIÁS;463 km;462860;5 horas 51 minutos;21080;OK
1584;MG;ARAXÁ;TRIÂNGULO MINEIRO;MG 3104007;BELA VISTA DE GOIÁS;GO;MG 3104007/BELA VISTA DE GOIÁS;465 km;465253;5 horas 58 minutos;21463;OK
1585;MG;CAMPOS ALTOS;TRIÂNGULO MINEIRO;MG 3111507;BELA VISTA DE GOIÁS;GO;MG 3111507/BELA VISTA DE GOIÁS;559 km;558602;7 horas 9 minutos;25749;OK
1586;MG;IBIÁ;TRIÂNGULO MINEIRO;MG 3129509;BELA VISTA DE GOIÁS;GO;MG 3129509/BELA VISTA DE GOIÁS;499 km;498720;6 horas 28 minutos;23275;OK
1587;MG;NOVA PONTE;TRIÂNGULO MINEIRO;MG 3145000;BELA VISTA DE GOIÁS;GO;MG 3145000/BELA VISTA DE GOIÁS;362 km;362111;4 horas 40 minutos;16783;OK
1588;MG;PEDRINÓPOLIS;TRIÂNGULO MINEIRO;MG 3149200;BELA VISTA DE GOIÁS;GO;MG 3149200/BELA VISTA DE GOIÁS;417 km;416505;5 horas 34 minutos;20016;OK
1589;MG;PERDIZES;TRIÂNGULO MINEIRO;MG 3149804;BELA VISTA DE GOIÁS;GO;MG 3149804/BELA VISTA DE GOIÁS;433 km;433429;5 horas 52 minutos;21133;OK
1590;MG;PRATINHA;TRIÂNGULO MINEIRO;MG 3153004;BELA VISTA DE GOIÁS;GO;MG 3153004/BELA VISTA DE GOIÁS;542 km;542255;6 horas 56 minutos;24940;OK
1591;MG;SACRAMENTO;TRIÂNGULO MINEIRO;MG 3156908;BELA VISTA DE GOIÁS;GO;MG 3156908/BELA VISTA DE GOIÁS;472 km;471502;5 horas 55 minutos;21280;OK
1592;MG;SANTA JULIANA;TRIÂNGULO MINEIRO;MG 3157708;BELA VISTA DE GOIÁS;GO;MG 3157708/BELA VISTA DE GOIÁS;398 km;398210;5 horas 16 minutos;18981;OK
1593;MG;TAPIRA;TRIÂNGULO MINEIRO;MG 3168101;BELA VISTA DE GOIÁS;GO;MG 3168101/BELA VISTA DE GOIÁS;513 km;513349;6 horas 44 minutos;24215;OK
1594;MG;ABAETÉ;CENTRAL MINEIRA;MG 3100203;BELA VISTA DE GOIÁS;GO;MG 3100203/BELA VISTA DE GOIÁS;710 km;709566;9 horas 3 minutos;32579;OK
1595;MG;BIQUINHAS;CENTRAL MINEIRA;MG 3107000;BELA VISTA DE GOIÁS;GO;MG 3107000/BELA VISTA DE GOIÁS;682 km;682305;8 horas 59 minutos;32360;OK
1596;MG;CEDRO DO ABAETÉ;CENTRAL MINEIRA;MG 3115607;BELA VISTA DE GOIÁS;GO;MG 3115607/BELA VISTA DE GOIÁS;591 km;591410;8 horas 30 minutos;30585;OK
1597;MG;MORADA NOVA DE MINAS;CENTRAL MINEIRA;MG 3143500;BELA VISTA DE GOIÁS;GO;MG 3143500/BELA VISTA DE GOIÁS;644 km;644365;8 horas 18 minutos;29908;OK
1598;MG;PAINEIRAS;CENTRAL MINEIRA;MG 3146404;BELA VISTA DE GOIÁS;GO;MG 3146404/BELA VISTA DE GOIÁS;697 km;696802;9 horas 13 minutos;33194;OK
1599;MG;POMPÉU;CENTRAL MINEIRA;MG 3152006;BELA VISTA DE GOIÁS;GO;MG 3152006/BELA VISTA DE GOIÁS;754 km;754121;8 horas 43 minutos;31400;OK
1600;MG;TRES MARIAS;CENTRAL MINEIRA;MG 3169356;BELA VISTA DE GOIÁS;GO;MG 3169356/BELA VISTA DE GOIÁS;571 km;571041;6 horas 36 minutos;23762;OK
1601;MG;AUGUSTO DE LIMA;CENTRAL MINEIRA;MG 3104809;BELA VISTA DE GOIÁS;GO;MG 3104809/BELA VISTA DE GOIÁS;713 km;712874;8 horas 45 minutos;31507;OK
1602;MG;BUENÓPOLIS;CENTRAL MINEIRA;MG 3109204;BELA VISTA DE GOIÁS;GO;MG 3109204/BELA VISTA DE GOIÁS;747 km;747133;9 horas 24 minutos;33838;OK
1603;MG;CORINTO;CENTRAL MINEIRA;MG 3119104;BELA VISTA DE GOIÁS;GO;MG 3119104/BELA VISTA DE GOIÁS;656 km;656245;8 horas 0 minutos;28798;OK
1604;MG;CURVELO;CENTRAL MINEIRA;MG 3120904;BELA VISTA DE GOIÁS;GO;MG 3120904/BELA VISTA DE GOIÁS;701 km;701059;8 horas 4 minutos;29058;OK
1605;MG;FELIXLÂNDIA;CENTRAL MINEIRA;MG 3125705;BELA VISTA DE GOIÁS;GO;MG 3125705/BELA VISTA DE GOIÁS;649 km;649043;7 horas 32 minutos;27094;OK
1606;MG;INIMUTABA;CENTRAL MINEIRA;MG 3131109;BELA VISTA DE GOIÁS;GO;MG 3131109/BELA VISTA DE GOIÁS;721 km;721077;8 horas 31 minutos;30670;OK
1607;MG;JOAQUIM FELÍCIO;CENTRAL MINEIRA;MG 3136405;BELA VISTA DE GOIÁS;GO;MG 3136405/BELA VISTA DE GOIÁS;751 km;751122;9 horas 13 minutos;33157;OK
1608;MG;MONJOLOS;CENTRAL MINEIRA;MG 3142502;BELA VISTA DE GOIÁS;GO;MG 3142502/BELA VISTA DE GOIÁS;720 km;720009;8 horas 59 minutos;32315;OK
1609;MG;MORRO DA GARÇA;CENTRAL MINEIRA;MG 3143609;BELA VISTA DE GOIÁS;GO;MG 3143609/BELA VISTA DE GOIÁS;705 km;704626;8 horas 46 minutos;31582;OK
1610;MG;PRESIDENTE JUSCELINO;CENTRAL MINEIRA;MG 3153202;BELA VISTA DE GOIÁS;GO;MG 3153202/BELA VISTA DE GOIÁS;750 km;749782;8 horas 50 minutos;31799;OK
