uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value;Status
PR;NOVO ITACOLOMI;NORTE CENTRAL PR;PR 4117297;GOVERNADOR VALADARES;MG;1.374 km;1373754;17 horas 54 minutos;64468;OK
PR;SABÁUDIA;NORTE CENTRAL PR;PR 4122701;GOVERNADOR VALADARES;MG;1.332 km;1331575;17 horas 27 minutos;62816;OK
PR;CAMBÉ;NORTE CENTRAL PR;PR 4103701;GOVERNADOR VALADARES;MG;1.288 km;1288368;16 horas 54 minutos;60865;OK
PR;IBIPORÃ;NORTE CENTRAL PR;PR 4109807;GOVERNADOR VALADARES;MG;1.279 km;1278703;16 horas 46 minutos;60352;OK
PR;LONDRINA;NORTE CENTRAL PR;PR 4113700;GOVERNADOR VALADARES;MG;1.296 km;1295776;17 horas 0 minutos;61223;OK
PR;PITANGUEIRAS;NORTE CENTRAL PR;PR 4119657;GOVERNADOR VALADARES;MG;1.344 km;1344218;17 horas 40 minutos;63615;OK
PR;ROLÂNDIA;NORTE CENTRAL PR;PR 4122404;GOVERNADOR VALADARES;MG;1.303 km;1303111;17 horas 6 minutos;61531;OK
PR;TAMARANA;NORTE CENTRAL PR;PR 4126678;GOVERNADOR VALADARES;MG;1.348 km;1347545;17 horas 35 minutos;63317;OK
PR;BOM SUCESSO;NORTE CENTRAL PR;PR 4103206;GOVERNADOR VALADARES;MG;1.383 km;1383278;18 horas 7 minutos;65229;OK
PR;BORRAZÓPOLIS;NORTE CENTRAL PR;PR 4103305;GOVERNADOR VALADARES;MG;1.403 km;1403084;18 horas 26 minutos;66334;OK
PR;CRUZMALTINA;NORTE CENTRAL PR;PR 4106852;GOVERNADOR VALADARES;MG;1.402 km;1402306;18 horas 14 minutos;65658;OK
PR;FAXINAL;NORTE CENTRAL PR;PR 4107603;GOVERNADOR VALADARES;MG;1.389 km;1389447;18 horas 7 minutos;65207;OK
PR;KALORÉ;NORTE CENTRAL PR;PR 4113106;GOVERNADOR VALADARES;MG;1.393 km;1393136;18 horas 23 minutos;66153;OK
PR;MARUMBI;NORTE CENTRAL PR;PR 4115507;GOVERNADOR VALADARES;MG;1.379 km;1379418;18 horas 8 minutos;65261;OK
PR;RIO BOM;NORTE CENTRAL PR;PR 4122107;GOVERNADOR VALADARES;MG;1.380 km;1379980;18 horas 30 minutos;66597;OK
PR;ARAPUÃ;NORTE CENTRAL PR;PR 4101655;GOVERNADOR VALADARES;MG;1.469 km;1469038;19 horas 14 minutos;69212;OK
PR;ARIRANHA DO IVAÍ;NORTE CENTRAL PR;PR 4101853;GOVERNADOR VALADARES;MG;1.489 km;1488655;19 horas 39 minutos;70710;OK
PR;CÂNDIDO DE ABREU;NORTE CENTRAL PR;PR 4104402;GOVERNADOR VALADARES;MG;1.537 km;1536928;20 horas 3 minutos;72195;OK
PR;GODOY MOREIRA;NORTE CENTRAL PR;PR 4108551;GOVERNADOR VALADARES;MG;1.443 km;1442501;19 horas 3 minutos;68582;OK
PR;GRANDES RIOS;NORTE CENTRAL PR;PR 4108700;GOVERNADOR VALADARES;MG;1.426 km;1425646;18 horas 34 minutos;66830;OK
PR;IVAIPORÃ;NORTE CENTRAL PR;PR 4111506;GOVERNADOR VALADARES;MG;1.456 km;1455634;18 horas 59 minutos;68346;OK
PR;JARDIM ALEGRE;NORTE CENTRAL PR;PR 4112504;GOVERNADOR VALADARES;MG;1.446 km;1445771;18 horas 50 minutos;67785;OK
PR;LIDIANÓPOLIS;NORTE CENTRAL PR;PR 4113429;GOVERNADOR VALADARES;MG;1.433 km;1432832;18 horas 38 minutos;67068;OK
PR;LUNARDELLI;NORTE CENTRAL PR;PR 4113759;GOVERNADOR VALADARES;MG;1.428 km;1428451;18 horas 49 minutos;67755;OK
PR;MANOEL RIBAS;NORTE CENTRAL PR;PR 4114500;GOVERNADOR VALADARES;MG;1.489 km;1489095;19 horas 29 minutos;70156;OK
PR;NOVA TEBAS;NORTE CENTRAL PR;PR 4117271;GOVERNADOR VALADARES;MG;1.531 km;1531166;19 horas 55 minutos;71717;OK
PR;RIO BRANCO DO IVAÍ;NORTE CENTRAL PR;PR 4122172;GOVERNADOR VALADARES;MG;1.461 km;1460518;19 horas 16 minutos;69348;OK
PR;ROSÁRIO DO IVAÍ;NORTE CENTRAL PR;PR 4122651;GOVERNADOR VALADARES;MG;1.463 km;1463254;19 horas 22 minutos;69733;OK
PR;SÃO JOÃO DO IVAÍ;NORTE CENTRAL PR;PR 4125001;GOVERNADOR VALADARES;MG;1.415 km;1414708;18 horas 37 minutos;67001;OK
PR;SÃO PEDRO DO IVAÍ;NORTE CENTRAL PR;PR 4125803;GOVERNADOR VALADARES;MG;1.399 km;1399140;18 horas 22 minutos;66103;OK
PR;ASSAÍ;NORTE PIONEIRO PR;PR 4101903;GOVERNADOR VALADARES;MG;1.285 km;1284868;16 horas 58 minutos;61103;OK
PR;JATAIZINHO;NORTE PIONEIRO PR;PR 4112702;GOVERNADOR VALADARES;MG;1.269 km;1268923;16 horas 57 minutos;61026;OK
PR;NOVA SANTA BÁRBARA;NORTE PIONEIRO PR;PR 4117214;GOVERNADOR VALADARES;MG;1.289 km;1289038;17 horas 5 minutos;61508;OK
PR;RANCHO ALEGRE;NORTE PIONEIRO PR;PR 4121307;GOVERNADOR VALADARES;MG;1.244 km;1244246;16 horas 20 minutos;58813;OK
PR;SANTA CECÍLIA DO PAVÃO;NORTE PIONEIRO PR;PR 4123204;GOVERNADOR VALADARES;MG;1.290 km;1289834;17 horas 13 minutos;61999;OK
PR;SÃO JERÔNIMO DA SERRA;NORTE PIONEIRO PR;PR 4124707;GOVERNADOR VALADARES;MG;1.304 km;1304323;17 horas 16 minutos;62152;OK
PR;SÃO SEBASTIÃO DA AMOREIRA;NORTE PIONEIRO PR;PR 4126009;GOVERNADOR VALADARES;MG;1.281 km;1280553;17 horas 4 minutos;61456;OK
PR;URAÍ;NORTE PIONEIRO PR;PR 4128401;GOVERNADOR VALADARES;MG;1.257 km;1257102;16 horas 40 minutos;60017;OK
PR;ABATIÁ;NORTE PIONEIRO PR;PR 4100103;GOVERNADOR VALADARES;MG;1.225 km;1225420;16 horas 22 minutos;58918;OK
PR;ANDIRÁ;NORTE PIONEIRO PR;PR 4101101;GOVERNADOR VALADARES;MG;1.180 km;1180369;15 horas 40 minutos;56418;OK
PR;BANDEIRANTES;NORTE PIONEIRO PR;PR 4102406;GOVERNADOR VALADARES;MG;1.199 km;1199232;15 horas 57 minutos;57421;OK
PR;CONGONHINHAS;NORTE PIONEIRO PR;PR 4106001;GOVERNADOR VALADARES;MG;1.264 km;1263656;16 horas 59 minutos;61153;OK
PR;CORNÉLIO PROCÓPIO;NORTE PIONEIRO PR;PR 4106407;GOVERNADOR VALADARES;MG;1.234 km;1233703;16 horas 22 minutos;58943;OK
PR;ITAMBARACÁ;NORTE PIONEIRO PR;PR 4111001;GOVERNADOR VALADARES;MG;1.205 km;1204628;16 horas 4 minutos;57854;OK
PR;LEÓPOLIS;NORTE PIONEIRO PR;PR 4113403;GOVERNADOR VALADARES;MG;1.246 km;1245953;16 horas 25 minutos;59074;OK
PR;NOVA AMÉRICA DA COLINA;NORTE PIONEIRO PR;PR 4116604;GOVERNADOR VALADARES;MG;1.261 km;1260944;16 horas 46 minutos;60375;OK
PR;NOVA FÁTIMA;NORTE PIONEIRO PR;PR 4117008;GOVERNADOR VALADARES;MG;1.246 km;1246461;16 horas 40 minutos;59982;OK
PR;RIBEIRÃO DO PINHAL;NORTE PIONEIRO PR;PR 4121901;GOVERNADOR VALADARES;MG;1.224 km;1223563;16 horas 21 minutos;58870;OK
PR;SANTA AMÉLIA;NORTE PIONEIRO PR;PR 4123105;GOVERNADOR VALADARES;MG;1.227 km;1227306;16 horas 22 minutos;58946;OK
PR;SANTA MARIANA;NORTE PIONEIRO PR;PR 4123907;GOVERNADOR VALADARES;MG;1.226 km;1225904;16 horas 33 minutos;59590;OK
PR;SANTO ANTÔNIO DO PARAÍSO;NORTE PIONEIRO PR;PR 4124301;GOVERNADOR VALADARES;MG;1.270 km;1269644;17 horas 4 minutos;61460;OK
PR;SERTANEJA;NORTE PIONEIRO PR;PR 4126405;GOVERNADOR VALADARES;MG;1.225 km;1224931;16 horas 2 minutos;57703;OK
PR;BARRA DO JACARÉ;NORTE PIONEIRO PR;PR 4102703;GOVERNADOR VALADARES;MG;1.184 km;1183519;15 horas 51 minutos;57084;OK
PR;CAMBARÁ;NORTE PIONEIRO PR;PR 4103602;GOVERNADOR VALADARES;MG;1.166 km;1166234;15 horas 33 minutos;55979;OK
PR;JACAREZINHO;NORTE PIONEIRO PR;PR 4111803;GOVERNADOR VALADARES;MG;1.165 km;1165401;15 horas 33 minutos;56006;OK
PR;JUNDIAÍ DO SUL;NORTE PIONEIRO PR;PR 4112900;GOVERNADOR VALADARES;MG;1.235 km;1235175;16 horas 32 minutos;59542;OK
PR;RIBEIRÃO CLARO;NORTE PIONEIRO PR;PR 4121802;GOVERNADOR VALADARES;MG;1.156 km;1156320;15 horas 32 minutos;55912;OK
PR;SANTO ANTÔNIO DA PLATINA;NORTE PIONEIRO PR;PR 4124103;GOVERNADOR VALADARES;MG;1.187 km;1186519;15 horas 51 minutos;57045;OK
PR;CONSELHEIRO MAIRINCK;NORTE PIONEIRO PR;PR 4106100;GOVERNADOR VALADARES;MG;1.229 km;1229320;16 horas 26 minutos;59154;OK
PR;CURIÚVA;NORTE PIONEIRO PR;PR 4107009;GOVERNADOR VALADARES;MG;1.312 km;1311588;17 horas 39 minutos;63511;OK
PR;FIGUEIRA;NORTE PIONEIRO PR;PR 4107751;GOVERNADOR VALADARES;MG;1.282 km;1281548;17 horas 4 minutos;61447;OK
PR;IBAITI;NORTE PIONEIRO PR;PR 4109708;GOVERNADOR VALADARES;MG;1.252 km;1252109;16 horas 38 minutos;59908;OK
PR;JABOTI;NORTE PIONEIRO PR;PR 4111704;GOVERNADOR VALADARES;MG;1.246 km;1245918;16 horas 50 minutos;60588;OK
PR;JAPIRA;NORTE PIONEIRO PR;PR 4112306;GOVERNADOR VALADARES;MG;1.244 km;1244445;16 horas 35 minutos;59694;OK
PR;PINHALÃO;NORTE PIONEIRO PR;PR 4119202;GOVERNADOR VALADARES;MG;1.273 km;1272980;17 horas 14 minutos;62059;OK
PR;SAPOPEMA;NORTE PIONEIRO PR;PR 4126207;GOVERNADOR VALADARES;MG;1.308 km;1307714;17 horas 51 minutos;64259;OK
PR;CARLÓPOLIS;NORTE PIONEIRO PR;PR 4104709;GOVERNADOR VALADARES;MG;1.273 km;1272760;16 horas 6 minutos;57988;OK
PR;GUAPIRAMA;NORTE PIONEIRO PR;PR 4109005;GOVERNADOR VALADARES;MG;1.204 km;1203782;16 horas 4 minutos;57829;OK
PR;JOAQUIM TÁVORA;NORTE PIONEIRO PR;PR 4112801;GOVERNADOR VALADARES;MG;1.292 km;1292425;16 horas 20 minutos;58777;OK
PR;QUATIGUÁ;NORTE PIONEIRO PR;PR 4120705;GOVERNADOR VALADARES;MG;1.226 km;1225691;16 horas 25 minutos;59087;OK
PR;SALTO DO ITARARÉ;NORTE PIONEIRO PR;PR 4122909;GOVERNADOR VALADARES;MG;1.271 km;1271092;16 horas 2 minutos;57726;OK
PR;SANTANA DO ITARARÉ;NORTE PIONEIRO PR;PR 4124004;GOVERNADOR VALADARES;MG;1.269 km;1269290;16 horas 1 minuto;57655;OK
PR;SÃO JOSÉ DA BOA VISTA;NORTE PIONEIRO PR;PR 4125407;GOVERNADOR VALADARES;MG;1.305 km;1304953;16 horas 29 minutos;59355;OK
PR;SIQUEIRA CAMPOS;NORTE PIONEIRO PR;PR 4126603;GOVERNADOR VALADARES;MG;1.301 km;1300677;16 horas 30 minutos;59417;OK
PR;TOMAZINA;NORTE PIONEIRO PR;PR 4127809;GOVERNADOR VALADARES;MG;1.320 km;1319903;16 horas 45 minutos;60289;OK
PR;WENCESLAU BRAZ;NORTE PIONEIRO PR;PR 4128500;GOVERNADOR VALADARES;MG;1.301 km;1301259;16 horas 26 minutos;59171;OK
PR;IMBAÚ;CENTRO ORIENTAL PR;PR 4110078;GOVERNADOR VALADARES;MG;1.439 km;1438619;18 horas 27 minutos;66410;OK
PR;ORTIGUEIRA;CENTRO ORIENTAL PR;PR 4117305;GOVERNADOR VALADARES;MG;1.426 km;1426495;18 horas 41 minutos;67232;OK
PR;RESERVA;CENTRO ORIENTAL PR;PR 4121703;GOVERNADOR VALADARES;MG;1.502 km;1502145;19 horas 28 minutos;70108;OK
PR;TELÊMACO BORBA;CENTRO ORIENTAL PR;PR 4127106;GOVERNADOR VALADARES;MG;1.356 km;1356080;18 horas 14 minutos;65616;OK
PR;TIBAGI;CENTRO ORIENTAL PR;PR 4127502;GOVERNADOR VALADARES;MG;1.400 km;1399750;17 horas 58 minutos;64650;OK
PR;VENTANIA;CENTRO ORIENTAL PR;PR 4128534;GOVERNADOR VALADARES;MG;1.305 km;1305497;17 horas 47 minutos;64038;OK
PR;ARAPOTI;CENTRO ORIENTAL PR;PR 4101606;GOVERNADOR VALADARES;MG;1.302 km;1301591;16 horas 38 minutos;59861;OK
PR;JAGUARIAÍVA;CENTRO ORIENTAL PR;PR 4112009;GOVERNADOR VALADARES;MG;1.290 km;1290073;16 horas 32 minutos;59490;OK
PR;PIRAÍ DO SUL;CENTRO ORIENTAL PR;PR 4119400;GOVERNADOR VALADARES;MG;1.323 km;1323351;17 horas 1 minuto;61240;OK
PR;SENGÉS;CENTRO ORIENTAL PR;PR 4126306;GOVERNADOR VALADARES;MG;1.250 km;1250398;16 horas 7 minutos;58036;OK
PR;CARAMBEÍ;CENTRO ORIENTAL PR;PR 4104659;GOVERNADOR VALADARES;MG;1.378 km;1377980;17 horas 37 minutos;63421;OK
PR;CASTRO;CENTRO ORIENTAL PR;PR 4104907;GOVERNADOR VALADARES;MG;1.391 km;1391102;18 horas 7 minutos;65201;OK
PR;PALMEIRA;CENTRO ORIENTAL PR;PR 4117701;GOVERNADOR VALADARES;MG;1.410 km;1410066;18 horas 9 minutos;65334;OK
PR;PONTA GROSSA;CENTRO ORIENTAL PR;PR 4119905;GOVERNADOR VALADARES;MG;1.398 km;1397971;18 horas 2 minutos;64921;OK
PR;ASSIS CHATEAUBRIAND;OESTE PARANAENSE;PR 4102000;GOVERNADOR VALADARES;MG;1.609 km;1608762;21 horas 13 minutos;76386;OK
PR;DIAMANTE D'OESTE;OESTE PARANAENSE;PR 4107157;GOVERNADOR VALADARES;MG;1.731 km;1731201;22 horas 24 minutos;80611;OK
PR;ENTRE RIOS DO OESTE;OESTE PARANAENSE;PR 4107538;GOVERNADOR VALADARES;MG;1.732 km;1732266;22 horas 50 minutos;82170;OK
PR;FORMOSA DO OESTE;OESTE PARANAENSE;PR 4108205;GOVERNADOR VALADARES;MG;1.584 km;1584385;20 horas 56 minutos;75387;OK
PR;GUAÍRA;OESTE PARANAENSE;PR 4108809;GOVERNADOR VALADARES;MG;1.584 km;1584385;20 horas 56 minutos;75387;OK
PR;IRACEMA DO OESTE;OESTE PARANAENSE;PR 4110656;GOVERNADOR VALADARES;MG;1.620 km;1619654;20 horas 55 minutos;75280;OK
PR;JESUÍTAS;OESTE PARANAENSE;PR 4112751;GOVERNADOR VALADARES;MG;1.594 km;1593939;20 horas 58 minutos;75507;OK
PR;MARECHAL CÂNDIDO RONDON;OESTE PARANAENSE;PR 4114609;GOVERNADOR VALADARES;MG;1.676 km;1676448;22 horas 19 minutos;80359;OK
PR;MARIPÁ;OESTE PARANAENSE;PR 4115358;GOVERNADOR VALADARES;MG;1.646 km;1646269;21 horas 52 minutos;78696;OK
PR;MERCEDES;OESTE PARANAENSE;PR 4115853;GOVERNADOR VALADARES;MG;1.693 km;1692736;22 horas 13 minutos;79972;OK
PR;NOVA SANTA ROSA;OESTE PARANAENSE;PR 4117222;GOVERNADOR VALADARES;MG;1.665 km;1665102;22 horas 7 minutos;79641;OK
PR;OURO VERDE DO OESTE;OESTE PARANAENSE;PR 4117453;GOVERNADOR VALADARES;MG;1.710 km;1710329;22 horas 5 minutos;79523;OK
PR;PALOTINA;OESTE PARANAENSE;PR 4117909;GOVERNADOR VALADARES;MG;1.632 km;1632436;21 horas 35 minutos;77717;OK
PR;PATO BRAGADO;OESTE PARANAENSE;PR 4118451;GOVERNADOR VALADARES;MG;1.723 km;1723126;22 horas 41 minutos;81651;OK
PR;QUATRO PONTES;OESTE PARANAENSE;PR 4120853;GOVERNADOR VALADARES;MG;1.725 km;1724798;22 horas 11 minutos;79858;OK
PR;SANTA HELENA;OESTE PARANAENSE;PR 4123501;GOVERNADOR VALADARES;MG;1.763 km;1763329;22 horas 49 minutos;82126;OK
PR;SÃO JOSÉ DAS PALMEIRAS;OESTE PARANAENSE;PR 4125456;GOVERNADOR VALADARES;MG;1.740 km;1739837;22 horas 34 minutos;81221;OK
PR;SÃO PEDRO DO IGUAÇU;OESTE PARANAENSE;PR 4125753;GOVERNADOR VALADARES;MG;1.695 km;1695447;22 horas 13 minutos;79964;OK
PR;TERRA ROXA;OESTE PARANAENSE;PR 4127403;GOVERNADOR VALADARES;MG;1.642 km;1641888;21 horas 34 minutos;77649;OK
PR;TOLEDO;OESTE PARANAENSE;PR 4127700;GOVERNADOR VALADARES;MG;1.694 km;1693862;21 horas 50 minutos;78610;OK
PR;TUPÃSSI;OESTE PARANAENSE;PR 4127957;GOVERNADOR VALADARES;MG;1.634 km;1633501;21 horas 22 minutos;76912;OK
PR;ANAHY;OESTE PARANAENSE;PR 4101051;GOVERNADOR VALADARES;MG;1.607 km;1607465;20 horas 44 minutos;74617;OK
PR;BOA VISTA DA APARECIDA;OESTE PARANAENSE;PR 4103057;GOVERNADOR VALADARES;MG;1.711 km;1710659;22 horas 7 minutos;79636;OK
PR;BRAGANEY;OESTE PARANAENSE;PR 4103354;GOVERNADOR VALADARES;MG;1.629 km;1629344;21 horas 6 minutos;75960;OK
PR;CAFELÂNDIA;OESTE PARANAENSE;PR 4103453;GOVERNADOR VALADARES;MG;1.632 km;1632055;21 horas 11 minutos;76235;OK
PR;CAMPO BONITO;OESTE PARANAENSE;PR 4104055;GOVERNADOR VALADARES;MG;1.662 km;1662260;21 horas 42 minutos;78093;OK
PR;CAPITÃO LEÔNIDAS MARQUES;OESTE PARANAENSE;PR 4104600;GOVERNADOR VALADARES;MG;1.723 km;1722944;22 horas 31 minutos;81054;OK
PR;CASCAVEL;OESTE PARANAENSE;PR 4104808;GOVERNADOR VALADARES;MG;1.723 km;1722944;22 horas 31 minutos;81054;OK
PR;CATANDUVAS;OESTE PARANAENSE;PR 4105003;GOVERNADOR VALADARES;MG;1.693 km;1693455;21 horas 54 minutos;78858;OK
PR;CORBÉLIA;OESTE PARANAENSE;PR 4106308;GOVERNADOR VALADARES;MG;1.617 km;1616545;20 horas 53 minutos;75158;OK
PR;DIAMANTE DO SUL;OESTE PARANAENSE;PR 4107124;GOVERNADOR VALADARES;MG;1.732 km;1732348;22 horas 37 minutos;81434;OK
PR;GUARANIAÇU;OESTE PARANAENSE;PR 4109302;GOVERNADOR VALADARES;MG;1.723 km;1723428;22 horas 14 minutos;80017;OK
PR;IBEMA;OESTE PARANAENSE;PR 4109757;GOVERNADOR VALADARES;MG;1.701 km;1701241;22 horas 13 minutos;79971;OK
PR;IGUATU;OESTE PARANAENSE;PR 4110052;GOVERNADOR VALADARES;MG;1.622 km;1622121;21 horas 1 minuto;75641;OK
PR;LINDOESTE;OESTE PARANAENSE;PR 4113452;GOVERNADOR VALADARES;MG;1.711 km;1711321;22 horas 21 minutos;80457;OK
PR;NOVA AURORA;OESTE PARANAENSE;PR 4116703;GOVERNADOR VALADARES;MG;1.604 km;1604069;20 horas 40 minutos;74425;OK
PR;SANTA LÚCIA;OESTE PARANAENSE;PR 4123824;GOVERNADOR VALADARES;MG;1.712 km;1712189;22 horas 25 minutos;80728;OK
PR;SANTA TEREZA DO OESTE;OESTE PARANAENSE;PR 4124020;GOVERNADOR VALADARES;MG;1.671 km;1670942;21 horas 38 minutos;77869;OK
PR;TRÊS BARRAS DO PARANÁ;OESTE PARANAENSE;PR 4127858;GOVERNADOR VALADARES;MG;1.728 km;1728280;22 horas 26 minutos;80754;OK
PR;CÉU AZUL;OESTE PARANAENSE;PR 4105300;GOVERNADOR VALADARES;MG;0;0;0;0;ZERO_RESULTS
PR;FOZ DO IGUAÇU;OESTE PARANAENSE;PR 4108304;GOVERNADOR VALADARES;MG;1.789 km;1789232;23 horas 4 minutos;83040;OK
PR;ITAIPULÂNDIA;OESTE PARANAENSE;PR 4110953;GOVERNADOR VALADARES;MG;1.768 km;1768393;23 horas 6 minutos;83170;OK
PR;MATELÂNDIA;OESTE PARANAENSE;PR 4115606;GOVERNADOR VALADARES;MG;1.718 km;1717506;22 horas 12 minutos;79891;OK
PR;MEDIANEIRA;OESTE PARANAENSE;PR 4115804;GOVERNADOR VALADARES;MG;1.732 km;1732170;22 horas 26 minutos;80754;OK
PR;MISSAL;OESTE PARANAENSE;PR 4116059;GOVERNADOR VALADARES;MG;1.760 km;1759754;22 horas 50 minutos;82176;OK
PR;RAMILÂNDIA;OESTE PARANAENSE;PR 4121257;GOVERNADOR VALADARES;MG;1.731 km;1730907;22 horas 37 minutos;81417;OK
PR;SANTA TEREZINHA DE ITAIPU;OESTE PARANAENSE;PR 4124053;GOVERNADOR VALADARES;MG;1.768 km;1767564;22 horas 45 minutos;81882;OK
PR;SÃO MIGUEL DO IGUAÇU;OESTE PARANAENSE;PR 4125704;GOVERNADOR VALADARES;MG;1.748 km;1748067;22 horas 34 minutos;81237;OK
PR;SERRANÓPOLIS DO IGUAÇU;OESTE PARANAENSE;PR 4126355;GOVERNADOR VALADARES;MG;1.753 km;1752984;22 horas 53 minutos;82355;OK
PR;VERA CRUZ DO OESTE;OESTE PARANAENSE;PR 4128559;GOVERNADOR VALADARES;MG;1.711 km;1711371;22 horas 8 minutos;79678;OK
PR;AMPÉRE;SUDOESTE PARANAENSE;PR 4101002;GOVERNADOR VALADARES;MG;1.778 km;1778052;23 horas 26 minutos;84381;OK
PR;BELA VISTA DA CAROBA;SUDOESTE PARANAENSE;PR 4102752;GOVERNADOR VALADARES;MG;1.788 km;1787689;23 horas 40 minutos;85185;OK
PR;CAPANEMA;SUDOESTE PARANAENSE;PR 4104501;GOVERNADOR VALADARES;MG;1.762 km;1761715;23 horas 6 minutos;83187;OK
PR;PÉROLA D'OESTE;SUDOESTE PARANAENSE;PR 4119004;GOVERNADOR VALADARES;MG;1.781 km;1781402;23 horas 28 minutos;84505;OK
PR;PLANALTO;SUDOESTE PARANAENSE;PR 4119806;GOVERNADOR VALADARES;MG;1.779 km;1779015;23 horas 23 minutos;84191;OK
PR;PRANCHITA;SUDOESTE PARANAENSE;PR 4120358;GOVERNADOR VALADARES;MG;1.805 km;1805040;23 horas 50 minutos;85798;OK
PR;REALEZA;SUDOESTE PARANAENSE;PR 4121406;GOVERNADOR VALADARES;MG;1.757 km;1757054;23 horas 8 minutos;83291;OK
PR;SANTA IZABEL DO OESTE;SUDOESTE PARANAENSE;PR 4123808;GOVERNADOR VALADARES;MG;1.775 km;1775386;23 horas 33 minutos;84787;OK
PR;BARRACÃO;SUDOESTE PARANAENSE;PR 4102604;GOVERNADOR VALADARES;MG;1.845 km;1845444;23 horas 57 minutos;86241;OK
PR;BOA ESPERANÇA DO IGUAÇU;SUDOESTE PARANAENSE;PR 4103024;GOVERNADOR VALADARES;MG;1.772 km;1772220;23 horas 18 minutos;83864;OK
PR;BOM JESUS DO SUL;SUDOESTE PARANAENSE;PR 4103156;GOVERNADOR VALADARES;MG;1.872 km;1871625;1 dia 0 horas;88042;OK
PR;CRUZEIRO DO IGUAÇU;SUDOESTE PARANAENSE;PR 4106571;GOVERNADOR VALADARES;MG;1.784 km;1783545;23 horas 12 minutos;83513;OK
PR;DOIS VIZINHOS;SUDOESTE PARANAENSE;PR 4107207;GOVERNADOR VALADARES;MG;1.765 km;1764879;22 horas 51 minutos;82279;OK
PR;ENÉAS MARQUES;SUDOESTE PARANAENSE;PR 4107405;GOVERNADOR VALADARES;MG;1.791 km;1790509;23 horas 18 minutos;83879;OK
PR;FLOR DA SERRA DO SUL;SUDOESTE PARANAENSE;PR 4107850;GOVERNADOR VALADARES;MG;1.807 km;1807451;23 horas 21 minutos;84072;OK
PR;FRANCISCO BELTRÃO;SUDOESTE PARANAENSE;PR 4108403;GOVERNADOR VALADARES;MG;1.767 km;1767107;22 horas 54 minutos;82439;OK
PR;MANFRINÓPOLIS;SUDOESTE PARANAENSE;PR 4114351;GOVERNADOR VALADARES;MG;1.801 km;1800983;23 horas 32 minutos;84741;OK
PR;MARMELEIRO;SUDOESTE PARANAENSE;PR 4115408;GOVERNADOR VALADARES;MG;1.795 km;1795174;23 horas 14 minutos;83660;OK
PR;NOVA ESPERANÇA DO SUDOESTE;SUDOESTE PARANAENSE;PR 4116950;GOVERNADOR VALADARES;MG;1.802 km;1801720;23 horas 27 minutos;84442;OK
PR;NOVA PRATA DO IGUAÇU;SUDOESTE PARANAENSE;PR 4117255;GOVERNADOR VALADARES;MG;1.758 km;1757971;22 horas 52 minutos;82343;OK
PR;PINHAL DE SÃO BENTO;SUDOESTE PARANAENSE;PR 4119251;GOVERNADOR VALADARES;MG;1.823 km;1822911;23 horas 49 minutos;85740;OK
PR;RENASCENÇA;SUDOESTE PARANAENSE;PR 4121604;GOVERNADOR VALADARES;MG;1.774 km;1773968;22 horas 52 minutos;82342;OK
PR;SALGADO FILHO;SUDOESTE PARANAENSE;PR 4122800;GOVERNADOR VALADARES;MG;1.821 km;1820846;23 horas 54 minutos;86053;OK
PR;SALTO DO LONTRA;SUDOESTE PARANAENSE;PR 4123006;GOVERNADOR VALADARES;MG;1.781 km;1780947;23 horas 18 minutos;83904;OK
PR;SANTO ANTÔNIO DO SUDOESTE;SUDOESTE PARANAENSE;PR 4124400;GOVERNADOR VALADARES;MG;1.814 km;1814064;23 horas 59 minutos;86367;OK
PR;SÃO JORGE D'OESTE;SUDOESTE PARANAENSE;PR 4125209;GOVERNADOR VALADARES;MG;1.755 km;1755008;22 horas 48 minutos;82077;OK
PR;VERÊ;SUDOESTE PARANAENSE;PR 4128609;GOVERNADOR VALADARES;MG;1.751 km;1750696;22 horas 40 minutos;81613;OK
PR;BOM SUCESSO DO SUL;SUDOESTE PARANAENSE;PR 4103222;GOVERNADOR VALADARES;MG;1.759 km;1759207;22 horas 43 minutos;81768;OK
PR;CHOPINZINHO;SUDOESTE PARANAENSE;PR 4105409;GOVERNADOR VALADARES;MG;1.700 km;1700096;21 horas 56 minutos;78972;OK
PR;CORONEL VIVIDA;SUDOESTE PARANAENSE;PR 4106506;GOVERNADOR VALADARES;MG;1.703 km;1703382;21 horas 54 minutos;78835;OK
PR;ITAPEJARA D'OESTE;SUDOESTE PARANAENSE;PR 4111209;GOVERNADOR VALADARES;MG;1.735 km;1735051;22 horas 22 minutos;80548;OK
PR;MARIÓPOLIS;SUDOESTE PARANAENSE;PR 4115309;GOVERNADOR VALADARES;MG;1.736 km;1736306;22 horas 39 minutos;81527;OK
PR;PATO BRANCO;SUDOESTE PARANAENSE;PR 4118501;GOVERNADOR VALADARES;MG;1.735 km;1735442;22 horas 23 minutos;80568;OK
PR;SÃO JOÃO;SUDOESTE PARANAENSE;PR 4124806;GOVERNADOR VALADARES;MG;1.717 km;1717272;22 horas 11 minutos;79841;OK
PR;SAUDADE DO IGUAÇU;SUDOESTE PARANAENSE;PR 4126272;GOVERNADOR VALADARES;MG;1.717 km;1716724;22 horas 10 minutos;79796;OK
